Latitude,Longitude
1.3246735433021657,103.87956334988962
1.3867278655405249,103.98543243574252
1.3063622120097358,103.65802278225206
1.2979280875285155,103.81970815856373
1.4101157060994958,103.91072604282185
1.3327368386681606,103.7862164772518
1.3080594782968644,103.88189575200651
1.405306615204191,103.71939478137561
1.259871776353802,103.67876536177924
1.3797649509172332,103.74785268629056
1.4142689408787543,103.8363540449175
1.342275761104181,103.67874789691882
1.324545348669134,103.85856119305396
1.3380998801109518,103.9379488890586
1.3839726539084847,103.76906761347993
1.4640601070137402,103.80443551095067
1.4064905218769528,103.96287970892641
1.352655308030708,103.96031513114018
1.4420136639188799,103.78013677719164
1.3549987508251335,103.68073765114954
1.3161698096665668,104.01833423078615
1.230549572803086,103.77434624431727
1.412894506465122,103.69987594753698
1.4027964545633698,103.7572767604287
1.3399271994540847,104.00644789467707
1.4551517662980877,103.79587346255349
1.3558876222003675,103.64292521231037
1.3967955939389964,104.06638523176109
1.2978496146053677,103.89751170997678
1.3390895585291083,103.96334703219979
1.3729360797840457,103.86684167809499
1.3762911006304415,103.97124463349904
1.4363199144305332,103.77801358750122
1.3522840733125592,103.77969350543364
1.3773258980401861,103.83508547478759
1.2971847428587833,103.66188319405809
1.274558626589069,103.8101594558415
1.3443742647535228,103.68802333393457
1.3751636679356014,103.93196660691136
1.2799676713129338,103.84724487473724
1.407822358348396,103.70541883879625
1.3582618040205312,103.69785074534734
1.4104606469283074,104.06470527218947
1.3461323799028049,103.7713438450957
1.349463036685835,103.94748240754116
1.353598510789212,103.96651505008366
1.3504304559145885,103.72327914589718
1.2827884313270386,103.84444887273236
1.2992344039341952,103.8759440356251
1.390329312986547,103.74344676024361
1.3980938905551477,103.71846002327759
1.2866936779262663,103.63523154053638
1.400001859721392,103.77961291033141
1.308078068648878,103.81766921516993
1.314607468493858,103.6430144197898
1.409890376808523,103.88174956301278
1.3304867975289254,103.807782334206
1.334636322031121,103.98231736861256
1.3433016244284173,103.93328430923738
1.3765875413841429,103.77407824061642
1.4013085681943522,104.0546863010929
1.422147862861544,104.00941342515277
1.3399380913132388,103.94059085856661
1.3356065161094466,103.83068738246178
1.3716221317692219,103.8403166558926
1.3763505074551956,103.72024458471398
1.4233192078327672,103.71373290224413
1.3776183914090376,103.87996659733774
1.2117290227250985,103.72339677116594
1.2631315428488679,103.82006049456321
1.3788930468048857,103.73890963182707
1.3556062780650118,103.80891631771264
1.2925234118782931,103.8743086986127
1.3836303888428214,103.67430633069559
1.3377334924413056,103.78055973650679
1.4051804933470842,103.98939239116292
1.3354674820244594,103.99545615644008
1.417449092980937,104.07137590963319
1.3257686879270498,103.74862750529223
1.3926533949658817,103.8148817953764
1.3495657319267194,103.91132055277964
1.3890945424292576,104.06064590978228
1.4188675261843848,103.97347368725111
1.2999705248995597,103.86232435245334
1.4065454478160762,104.04903741847343
1.2944509245142046,103.79141049566512
1.3214955940086246,103.72933060378858
1.258556381767966,103.67080404637287
1.4397100220541075,103.79903775320099
1.3549425237249006,103.83076123427146
1.354821030587888,103.97431076555716
1.323023705109894,103.69503003984683
1.4498528286459136,103.83792351068523
1.3821889082847472,103.71558347186075
1.4291317537147072,103.81662488433913
1.3739414035653406,103.8636190987423
1.4000860747089505,103.8481512088984
1.3545676635666242,103.86845768272927
1.363327950038537,103.9232778555347
1.4014254392962338,103.7078933624287
1.367029156951477,103.88467206228033
1.3395265695396528,103.97002364298908
1.372175266055868,103.79091858329166
1.3818783419889276,103.84074884978867
1.3782012403861248,103.68942545195702
1.3611043805951408,103.91671432018583
1.4409974040275633,103.78130880436241
1.3606021707948857,103.72130665551151
1.2980793509620063,103.84400112863852
1.3132802719852301,103.66980151673746
1.3547515615201555,103.63988923638188
1.4189863018726354,104.01766087325818
1.337296365204013,103.64321893796162
1.378479252666396,103.85531623508788
1.3631606566595877,103.8264662288732
1.4117067616265155,103.774805571777
1.3130022050692025,103.90573342316168
1.3660710630284145,103.96891792080906
1.2803374398453582,103.8560544533749
1.385990614446707,103.69930762684783
1.3612466993777566,103.84878407739673
1.3263359648688222,103.69699036676785
1.3404676726221947,103.66398258209257
1.387696245949719,103.9395435734665
1.3060588747556203,103.83731278361329
1.267928051248473,103.82904769527703
1.333298490829188,103.8398457048564
1.3685874477927946,103.96144159821104
1.3187752650485995,103.73491939806904
1.288670885818375,103.77708370339143
1.398498422608691,104.04648174368754
1.289082732479065,103.70473057766692
1.3270222990264164,103.77327781986553
1.3486462589878405,104.02095226059761
1.4136852511053535,103.73311165726321
1.4506640113931648,103.80441230916776
1.308716485985224,103.92775810411528
1.3195796144184548,103.67916527697963
1.305821723082446,103.81646794913351
1.3111483848594556,103.62767249135992
1.3810791975532086,103.99519311165491
1.3563321034628983,103.89940641955042
1.4294748301643119,104.063207315525
1.4024336740830736,103.68398885252525
1.3424912658496517,103.69216120627357
1.3985696447746567,103.88970626381442
1.3060852207673792,103.67702578029392
1.4091854829340327,103.69235320325177
1.3884592855206739,104.0568325736505
1.467936451588764,103.81150358484221
1.4177318835058097,104.02240954982919
1.393490837583849,103.80396996735593
1.3411337725198829,103.69594978779357
1.4260138450455846,103.69327862681872
1.4371613306200095,103.74900701928952
1.2730677553152097,103.72490763768438
1.3576052286912192,103.92065683538009
1.434486240663764,103.84942778978487
1.2597882768287754,103.66462602877849
1.4021741663225322,103.70125517044163
1.3082452898798578,103.76511731841642
1.4183378368294774,103.68498761432973
1.415399861300501,104.02347076885113
1.4404972255484243,103.83958851558585
1.2929636367766044,103.79331485451176
1.347948108848728,103.91285606908579
1.382447663378199,103.77286566560156
1.3952021744527003,104.06693329561728
1.3313860910628224,104.0166136611865
1.3369995308515354,103.99982410303046
1.2908982066038281,103.81663535978439
1.348028792269627,103.70204892561348
1.3273954206177188,103.70057034825085
1.3543305332394908,103.8517288370375
1.3183513331754646,103.9499633001607
1.396512146019196,103.87294899444885
1.4277994493302182,103.74745226875172
1.4463960071880972,103.77273394659937
1.326420116074963,103.94999308217903
1.290209299575753,103.69331912642713
1.3314196526061783,103.9000213543648
1.409850910692351,104.02396850870302
1.2832261326020606,103.79239383054383
1.4390303151628474,103.84527052640502
1.3076248697893826,103.88407726183075
1.3714398223077493,103.97492080947065
1.3974548719176285,104.05020760130985
1.409337864564224,103.82737375912436
1.3053535255370066,103.73377289606925
1.453589332153277,103.84378359470176
1.357280771555416,103.66530810950881
1.444297229145594,103.84796553994593
1.3726898149837228,103.92234147690824
1.3222536143005736,103.86336894227802
1.4185265925476747,103.73106309738918
1.3423085861972972,103.84894034661308
1.3890710676223044,103.73339235950385
1.2803460137914089,103.82592015880027
1.307293608886074,103.65645162699718
1.3190872799138953,103.64750216701002
1.3198232963778993,103.95626218750448
1.3634693810169503,104.00518319592089
1.3335271795583425,103.6676294444387
1.3296506540876907,103.6848808775914
1.33520451635473,103.83337556720268
1.4115268199878743,103.73888210460258
1.4173536030516813,103.84760255233238
1.400258204953963,103.85761655563809
1.3669395039635237,103.74306286611072
1.33132494765362,103.90089718934877
1.417682569609715,103.68297348939802
1.298460459457391,103.79195445465128
1.330793156431148,103.8296619232827
1.4132132390557806,104.08194171204671
1.4161309317008224,103.76754799439993
1.40109848465263,103.83200708822108
1.372756621829691,103.99072095808188
1.318750858798468,103.75441755799085
1.3923665041774949,103.89668053239588
1.4135882246013134,103.68783394527654
1.4017967558448368,103.82219379396396
1.2787742556895936,103.67948407476148
1.4097301245883125,104.03856486484716
1.2779114360278112,103.68171586567983
1.3373120785528503,103.88940985599108
1.3586836537427707,103.7291465072102
1.3959219242175485,103.66945161745754
1.2476544074102578,103.84189123759145
1.3994755450147738,104.07652541585247
1.3258858315098219,104.01172656300655
1.4271927083771556,103.80761620910638
1.333624683346357,103.65844985101111
1.2746300701741524,103.79747932320784
1.3496172587392723,103.84819924744528
1.3022688625789647,103.70260939037951
1.359087075633484,103.76815039165267
1.3620451309457169,103.79183956964715
1.418448398450882,103.77557220405002
1.263228686771777,103.80439631126951
1.351626906528369,103.7299408437575
1.3567309962864638,103.95977800924948
1.293040244671319,103.82156686802348
1.2976817164431405,103.63110706322577
1.3304775550068433,103.99708275603118
1.3799767538553942,103.95242123386059
1.3985371983537118,103.7073424531438
1.31298792448402,103.7795016801839
1.323600925779778,103.75608901678137
1.339832085413595,103.78053435070201
1.3742811594381332,103.67439214975839
1.3771517803642193,103.82464015256537
1.3531832282369545,103.65603026023236
1.39912792347887,103.88543320667999
1.3591961195555136,103.75843241229565
1.2640325389714069,103.82450339063637
1.3187196232074108,103.81654638658466
1.4394211691387804,103.80947522510618
1.333114006403923,103.74879318867798
1.4159034190316384,104.01400133968782
1.3211549304454375,103.91859188022488
1.3344711526604607,104.00776632329251
1.2998387218973566,103.81999687393163
1.2820443900058809,103.84498459838827
1.3260241439008025,103.93217242528881
1.2934813147132926,103.85349504996702
1.380266934044462,103.9864254095043
1.4298927751470654,104.04354684773469
1.3997085173225223,103.90571502417778
1.3659416425845976,103.75108894348088
1.4157636175555934,103.77512180280516
1.3618005059591813,103.83526206741395
1.336181659361945,103.96358226448167
1.4219916807572768,103.8713563596121
1.2820055989354484,103.62380834942549
1.3520956672798716,103.72587131808947
1.3662160996917911,103.87235886841877
1.3126458321537684,103.62607872276931
1.3674636129730113,103.91845904270468
1.3831227683524312,103.98245353331272
1.3770236712947586,103.81265120830193
1.4111838343532566,103.68851727939598
1.4265874736026127,103.83310389911577
1.3367145817519324,103.80012792845461
1.3044851346072066,103.63254839795353
1.335312558522713,103.91638422577532
1.2993637088067245,103.91128994872732
1.3604800296054758,104.00515653692919
1.2782395846580044,103.6156193113683
1.411702714413609,103.81088069209088
1.3823994283861503,103.85489462447501
1.3538076483066852,103.7228848507397
1.3371474965041399,103.95370051447941
1.3442974270469434,103.6870890342226
1.367873067702516,103.70779289347331
1.438114905761232,103.85464342376922
1.4154814928645811,103.7458857520369
1.3582086191542637,104.01490616981484
1.3142089059718725,103.88440791033771
1.4147733753291611,104.01611641204416
1.3251158288519338,103.90799194946688
1.4328121864242434,103.81342100560603
1.2809454588666425,103.71769867854937
1.3307413219136155,103.87614569906228
1.2692172491327303,103.85897120826196
1.3490182591993742,103.77539079641521
1.3041958545433008,103.77424844398362
1.4389793797629542,103.81280341365515
1.4191549636735643,103.93441855501975
1.360053874932816,103.72817104508398
1.3269471012535285,103.8715435944243
1.3918659545777574,103.79268673284348
1.407481877845352,103.85279454849531
1.4334872001143173,103.84983431710437
1.3430335829138227,103.91077866255698
1.4619093502856566,103.81463941333499
1.3766406909337359,103.90104626517494
1.4090646689256974,104.06254735703172
1.3156909653209863,103.76401744851628
1.3916410440407392,103.80490065588127
1.3887397155625067,103.87682261532153
1.3340519343966983,103.87761900758133
1.2719299609094998,103.71365958898572
1.3642620747754983,103.72330054090881
1.3947543618627436,103.90545898804658
1.3021072836532233,103.89549335895352
1.329333296274261,103.83367089827321
1.3506364184342665,103.9421682124299
1.3495765621697478,103.71059491496104
1.383210694906883,103.77590452895328
1.353421360496196,103.86304231362938
1.3727850515984943,103.92062466227928
1.4492018406143545,103.83452869728616
1.2249742370368837,103.77016885416266
1.3195599971867404,103.64811070109799
1.393946460122683,103.86723073150097
1.3652307123987084,103.6815964130292
1.3395328982066828,103.65761027405996
1.3308819609931863,103.95203441259436
1.352243834770881,103.98792583293195
1.4280105638583538,103.83528497544002
1.3587700475939164,103.76569728695061
1.2990475586856582,103.85072510619042
1.3838675086259185,103.78655555504616
1.3708070857801276,103.66663999581378
1.3884989596355002,103.73265962871446
1.3929234882468704,103.6780856180738
1.3683920616566785,103.66241131755145
1.2085248745952126,103.72103375289468
1.3341868967209445,103.85481823824126
1.39066263319873,103.76489643385821
1.398451264104976,103.66321397885038
1.4079222297191445,103.78724528054673
1.3374077088322982,103.66302658014624
1.2969624071236272,103.8204508818105
1.3061582096352446,103.69900956090628
1.2783162464863655,103.78364415999458
1.2963662350802325,103.6395395854345
1.3342875708024466,103.66163903690511
1.3692525045212411,104.00058516891693
1.3813222732261712,103.81015413507482
1.437632778702382,103.83945431873803
1.4584227867583666,103.81271134080346
1.3572181401114793,103.98857651251237
1.323260777834596,103.71216621999847
1.3514035501450168,103.72749775111092
1.4106048208088573,104.02257058985685
1.2677528529245223,103.69869497025152
1.3532110462321607,103.64575066395274
1.3499388892125568,103.83048953656301
1.434106602102228,103.8121108908164
1.3290511877923938,103.97057459464934
1.3056240352950872,103.70121274022601
1.423022917230452,104.01845563715169
1.36678424764762,103.94799573912931
1.347106707790713,103.83397887001193
1.347175513614676,103.63595458282659
1.3618317953050854,103.68631351099098
1.3615404935454505,103.85998071805338
1.2842769565162064,103.86088880164259
1.3959467514519612,103.86901718088767
1.3000475515744507,103.81653483545351
1.3286825352862455,103.86954188454801
1.2762573714346692,103.84758810269649
1.4208647805250818,103.78083876712908
1.2982719235979405,103.63616261404196
1.323232784987347,103.84542765452082
1.2997440819869668,103.63778822676474
1.4267212672263772,103.76146432237935
1.3634314920787431,103.67485422159632
1.3791147083848156,103.93208284785177
1.3622648692133728,103.98216773307153
1.2663058042285862,103.6254331051014
1.2834346752111065,103.6460703203803
1.4539638448854497,103.81711953335314
1.3558811187138076,103.64947332061548
1.4318387664193815,103.73230327491974
1.4334201319205753,103.73339075104612
1.4252882722378633,103.72541339186915
1.2207158931639595,103.84678528622247
1.4104069698512403,103.90012868134704
1.4103697439206646,103.90107369257312
1.3393306334481516,103.67276117636881
1.3506495063394157,103.97958630831094
1.2818107712724809,103.6789950214795
1.3452632014803092,103.78682250214172
1.2838144256036266,103.80636990002397
1.288415229795314,103.83351987946713
1.3956260405062884,103.75143254361177
1.2678593810409802,103.84058150813544
1.3497478210180995,103.98283010927472
1.267787818466591,103.68302644524223
1.379928897344422,103.86593311724391
1.3951680730179992,103.79795101135983
1.3062049831048603,103.77787611335472
1.320733968529416,103.84504019593899
1.3492251546600702,103.98531282334733
1.3912602086705532,103.87125393116102
1.4052737504542951,103.71941384194564
1.257782978518845,103.68157555727089
1.3653541000088223,103.94052106257024
1.3772098751450572,103.73928109988559
1.347459659095734,103.84446206369897
1.2989540195995433,103.80490764251047
1.3235262940460106,103.76975829011772
1.3479035867635967,103.78474278590721
1.3100105063666716,103.9200755134109
1.335513384988647,103.84772584336615
1.3336425964736156,103.92912828846893
1.3096780772479781,103.65859033261496
1.419280279658267,103.8402851099286
1.4323971749743252,103.72780713706229
1.3468305662000681,103.99619336872435
1.3070914313205733,103.87891963664111
1.3106216520464173,103.67460067047749
1.3727240808432906,103.99068228881696
1.3783970556061982,103.96195238481683
1.3718972829399356,103.92466617330224
1.2364931886214343,103.67623114026293
1.422810533651984,103.80003013268843
1.3893350298248959,104.05023541410561
1.3845132589991682,103.89084190865862
1.269127903607633,103.61297634127412
1.4246521854319187,104.0492302092302
1.3957688453415968,103.87485191677752
1.3061429776413431,103.93602607688287
1.3406512908335206,103.79590234411764
1.3450212424657715,103.7090313450994
1.3108171037399572,103.75372618629798
1.3545772256557669,103.84424845874246
1.3668499971127561,103.94733577097605
1.3488243619677505,103.84714627243787
1.388424178033373,103.89851536071008
1.2731502451891648,103.82476587851174
1.344383880589082,103.80549194761737
1.4314477822299028,104.05574343332619
1.2792413360293315,103.86574397403854
1.3646828309423253,103.9784000050801
1.3915903594033976,103.92575607307602
1.4164219922299468,103.69698396322765
1.406396922569397,103.66996719253869
1.2955874922621107,103.88160797943566
1.318635515854612,103.87900575989323
1.2796572819954164,103.84020903348069
1.2308118038642428,103.75107957717367
1.3371625144140724,104.02150587886483
1.312622189241457,103.65141724942818
1.4199789455607634,103.93868508783233
1.2890775763122069,103.78542866279558
1.4152343441969422,103.72362217469792
1.3935897135781938,103.83308718164047
1.230659667110685,103.77373782014905
1.3603393237872796,103.97681344028324
1.3747906226312774,103.86237620189861
1.3226150137772135,103.6627490949761
1.3663537097468836,103.67700075625282
1.3281838741610235,103.89282349485673
1.4483490977558884,103.7802791581163
1.3669726959719835,103.68853459075784
1.3699071029921512,103.74812847190233
1.3527802017159902,103.72236616551208
1.3564899833715673,103.77023934427665
1.3287102692311472,103.70156403606447
1.4141793751574596,103.89021402895459
1.3426850355845672,103.65552124579095
1.3948216029202416,103.69223796320344
1.3627448851794235,103.67772133965784
1.4393124097392889,103.71801305876195
1.3702313908259267,103.73117754706892
1.4333353012900583,103.78694955941212
1.4221578017349001,103.72950496711871
1.4321281547171256,103.83564230646374
1.3267383414574772,104.01732501042733
1.2997352250538805,103.81126471512928
1.387888610608233,103.88756796297498
1.2639631743674486,103.72326956497619
1.3337361257921587,103.94988588907148
1.2073378357936593,103.79656542010274
1.201019478955158,103.7683724559859
1.2848053794756267,103.85125872872061
1.3822529548852047,104.06356815239694
1.3607483370494213,103.95692855009004
1.4011719135582634,104.07714849106321
1.372612496726928,103.9426456781273
1.3877779300497401,103.83697737769663
1.3517991500818987,103.95937154701171
1.3134975262344886,103.84997076423522
1.3114018416181283,103.88494211072877
1.4368807482937782,103.78524856922138
1.3833572542442611,103.98245520969168
1.376890352414506,103.73397368468746
1.3512746086209049,103.67629550104624
1.3732668409098103,103.9932354924166
1.353485274512613,103.92008082018847
1.2500494543917549,103.82177136206185
1.3217168455658845,103.68273575328601
1.354717565899458,103.75546393518918
1.2949502230433014,103.88172011565759
1.344225908459276,103.9797519942561
1.4331333961937947,103.84317658803998
1.3017545365607242,103.78927328831652
1.292123575800652,103.8007710887705
1.3507369901757333,103.82488677584247
1.3385199415092888,103.93548077018237
1.3379171352087287,104.00186884539175
1.4423703487961888,103.80670161983294
1.44026524369783,103.77280521024201
1.322816526104584,103.84130530562516
1.2924773859181569,103.8591034538053
1.4094507140504202,103.85840874743667
1.351855297753345,103.71336688468685
1.3811287411831294,103.82145406436571
1.4086009723241106,103.76688490215923
1.3218715029592925,103.94447232197778
1.3813812903678702,103.70508470993735
1.2531617553753887,103.82722519180227
1.4385148367007536,103.71320469312641
1.3109603632392703,103.81538509013205
1.3512212309371707,103.81955653707134
1.3618757818016063,103.96837898628858
1.4092892596790154,103.91592070455927
1.45574110945233,103.84257650406786
1.2942115911768959,103.64316164823241
1.4147107789939726,104.07925494445844
1.354450853570359,103.78676700314438
1.324903532707485,103.97626400925098
1.3315480900660126,103.65491313360917
1.3101018435183616,103.66387244311238
1.370247335043187,103.85336098154956
1.2689030199438154,103.78431420952397
1.3199792777440982,103.90602049433991
1.4288559850414289,103.79418994282963
1.464276839415016,103.81464641268467
1.307823042668847,103.71197781102381
1.407117392958863,103.71157563521042
1.3825297707011766,103.99443063321554
1.3459708000488757,103.85129350433752
1.297688259860285,103.6371383846692
1.3465658187221967,103.861414582867
1.3577559659056295,103.90149580888898
1.4131101710168454,103.71838248289907
1.339850163323813,103.85261986095415
1.3148670363765858,103.92156902947458
1.4387011237560783,103.73688037196995
1.294836762476311,103.87066061437837
1.403909521164509,103.8120679159562
1.3080314751197983,103.8792052308984
1.407921543262676,103.97382333848998
1.347372398401549,103.96906052479565
1.3323486621265797,103.91722113448506
1.3704429338242483,103.96467827933
1.3452527502750504,103.71492183780342
1.3469233790531259,103.71044275082855
1.4237462208009024,104.01133187707407
1.3762532561647791,103.97790867298208
1.338407707820133,103.69823368249746
1.3420962835098795,103.79937195052854
1.316654297270966,103.9154379130832
1.4300080865555809,103.87440700786323
1.3849405494147147,103.90118122346163
1.364222137586932,104.01791494372436
1.3339408329638769,103.83132883235622
1.4439313454537093,103.85346304397227
1.3692927678361224,103.78039739452277
1.3036335615612733,103.62586449645785
1.4179747250764325,104.08038903153474
1.231385185376274,103.67466901079628
1.4268078704024967,103.73445585560351
1.2702771008228226,103.66921025582761
1.3536385909598057,104.02667240159585
1.3398436613974047,103.63949308500534
1.3533214797713007,103.73038382786831
1.3294553543719085,103.87816813715052
1.322566321804786,103.72881097193407
1.4198087349102892,103.8301586413442
1.2806863184176431,103.72524917022828
1.306418865229837,103.78523006371272
1.2824740764192895,103.62983317772215
1.3201311913842146,103.90527057276618
1.3864761469068578,103.89470691940151
1.3696254020351473,104.00023765525916
1.456347965673068,103.84030863658086
1.3313035874748713,103.77751984537643
1.380822664440823,103.8450466780617
1.3892033701233388,103.86250078734761
1.3107945956953333,103.71845204619139
1.3998941976747696,104.04354622442108
1.4562589139827442,103.82703047545417
1.308238761097475,103.86855434738214
1.3859697350227658,103.823915438716
1.3348178685677787,103.87675089621678
1.3377554942312826,103.8013589925516
1.3340458946327411,103.81916343812482
1.3425177757221072,103.99291183633298
1.2716645095347772,103.82211039422413
1.3484478772372341,103.79898563272457
1.379533878922063,103.71605728062151
1.3239262725158514,104.02794990539293
1.3310765519739554,103.78645854637651
1.37716832818174,103.87268946082901
1.4122656617102702,103.86748251072409
1.3444630024878892,103.89696876944333
1.337573001499127,103.7035059212202
1.3143171364881363,104.00621606475511
1.3769390422012315,103.73740314596367
1.334183756069408,103.69122432935941
1.3340839933569022,103.63927854031353
1.275847331434258,103.7288747932997
1.4053150557076015,103.8656279364942
1.2984388954728507,103.78175589992311
1.4265741283802644,103.81879994773763
1.3267489931459382,103.96808131206934
1.4517053537331166,103.80469289875779
1.380087096548852,103.95624114927426
1.3341183028029313,103.96740929582916
1.4361683651030117,103.75625138799074
1.3428247658586223,103.98988541763782
1.3454283899897763,103.94702999010215
1.460111360008447,103.83525292778947
1.352262440467735,103.75237826127012
1.327216626201032,103.63045458623746
1.303164133716512,103.7050699743366
1.4194155319647526,103.71653658465156
1.3229088862296063,103.68492859933443
1.3621149691625776,103.93814361760542
1.230884697249303,103.77071075793148
1.3724783082378633,103.78340835036977
1.3829258089180083,103.90272243153902
1.258663166506618,103.71167798819613
1.3580640778071078,103.73872902424007
1.274966190914744,103.71914228860271
1.3121614914548128,104.0020803631521
1.4185395526395443,103.94371055174085
1.3352242998963004,103.67155329407302
1.39476990143317,103.87160211550501
1.2733977852421203,103.82225693030243
1.420648566317925,103.72994198000471
1.3838697070273749,103.83637709603397
1.2600109636231522,103.70025179418951
1.4227292787722994,103.78871888350508
1.4245979629327206,103.77731976574653
1.3485203016381047,103.94338241712202
1.2776234466384486,103.69836183791196
1.3663610198866927,103.82463413231172
1.2471919288794624,103.83231382005316
1.3414374627543637,103.83990484993761
1.3086479500821755,103.90214392103776
1.3552076838814608,103.68030195963824
1.4585827289621416,103.7967202681776
1.3380677553393807,103.73802383679808
1.3441583465285125,103.84208564306347
1.3934614214448846,103.89642341535266
1.3710681377942107,103.98744479693433
1.3823985999474073,103.90374606608955
1.314543819285627,103.80799843110135
1.2789872867349834,103.71695297150197
1.3404840625389842,103.8258781257099
1.4013753772539277,103.6652316992927
1.3612633912140908,103.89817161011271
1.3038555070669202,103.89699293669436
1.36785617139165,103.65997223439483
1.3807422170617774,104.05220627946818
1.380473394154167,103.72749038007784
1.4113278158622757,103.735176979059
1.3084874961329969,103.82627313802185
1.3588375363699057,103.84888779430698
1.3531440842162488,103.99382927682743
1.3672602825107147,103.89331639331806
1.4560663933444444,103.81586492175205
1.3455567295817041,103.83229186892815
1.4067027310908555,103.82522553150234
1.3400268727259315,103.68009851170568
1.3940418346130252,103.84797234855932
1.3158225981805725,103.98786575089039
1.363776212542547,103.98671814267708
1.3858458654840928,103.69973278566381
1.3608198960338316,103.8949721277739
1.3043417768071564,103.82500974943146
1.4093797079917156,103.69324774178284
1.3022019724456002,103.62140321209544
1.4304506330947955,103.68820126955883
1.3485015813307792,103.67499316238472
1.338835008002453,103.65782804538254
1.3538090109637622,104.02496893874061
1.337879241310785,103.8880154991365
1.3460148303420174,103.97081190549345
1.3985114099742078,104.07717375973304
1.433053625720751,103.7230265268573
1.331289016674413,103.91411163513789
1.4114770535341554,103.67256992490563
